subject_id,study_id,session_id,condition,success,audio_check_passed,audio_checks,comprehension_failures,cork_guess,cork_confidence,guess,confidence,collision_check,heard_sound,worker_comments,Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Vision,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
5a1342b7f2e3460001edbfd2,68b823b21cc76e5d87283bc6,68b862a6bba4b53c2a7fb1d7,SCE,True,True,1,0,4.0,60.0,2.0,32.0,"At least one, but possibly more",no,,68b862a6bba4b53c2a7fb1d7,5a1342b7f2e3460001edbfd2,AWAITING REVIEW,Not Applicable,2025-09-03T15:45:45.074000Z,2025-09-03T15:58:06.325000Z,,2025-09-03T15:58:06.731132Z,742.0,COHFI32D,1751,Yes,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
5cf245d4639b150018eb7351,68b823b21cc76e5d87283bc6,68b862a1eb0213ba3515e2a7,SCE,True,True,1,0,2.0,17.0,4.0,0.0,"At least one, but possibly more",no,,68b862a1eb0213ba3515e2a7,5cf245d4639b150018eb7351,AWAITING REVIEW,Not Applicable,2025-09-03T15:45:37.894000Z,2025-09-03T16:06:32.843000Z,,2025-09-03T16:06:33.276565Z,1255.0,COHFI32D,781,Yes,41,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65c7bfe1f18e2110daddde16,68b823b21cc76e5d87283bc6,68b8631d8847e640df5e4adb,SCE,True,True,1,0,4.0,12.0,4.0,11.0,Definitely more than one,no,,68b8631d8847e640df5e4adb,65c7bfe1f18e2110daddde16,AWAITING REVIEW,Not Applicable,2025-09-03T15:47:47.323000Z,2025-09-03T16:00:40.752000Z,,2025-09-03T16:00:41.193694Z,774.0,COHFI32D,1443,Yes,60,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66b5172c8f0bd3b23ce66c22,68b823b21cc76e5d87283bc6,68b8631900be7c3b3cd90941,LCE,True,True,1,0,2.0,54.0,2.0,46.0,"At least one, but possibly more",yes,,68b8631900be7c3b3cd90941,66b5172c8f0bd3b23ce66c22,AWAITING REVIEW,Not Applicable,2025-09-03T15:47:41.517000Z,2025-09-03T15:52:24.159000Z,,2025-09-03T15:52:24.564296Z,283.0,COHFI32D,1232,Yes,28,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
5f0ef9c9ff62e3018320db31,68b823b21cc76e5d87283bc6,68b862fe0ce95574b0d93894,LCE,True,True,1,0,4.0,56.0,4.0,58.0,"At least one, but possibly more",no,,68b862fe0ce95574b0d93894,5f0ef9c9ff62e3018320db31,AWAITING REVIEW,Not Applicable,2025-09-03T15:47:39.073000Z,2025-09-03T15:52:07.896000Z,,2025-09-03T15:52:08.295057Z,269.0,COHFI32D,906,Yes,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
5cc310bef457fc0013d42743,68b823b21cc76e5d87283bc6,68b863616c8279423a8d3ea4,LCE,True,True,1,0,4.0,62.0,2.0,50.0,Exactly one,yes,,68b863616c8279423a8d3ea4,5cc310bef457fc0013d42743,AWAITING REVIEW,Not Applicable,2025-09-03T15:48:52.295000Z,2025-09-03T15:51:38.608000Z,,2025-09-03T15:51:38.999563Z,167.0,COHFI32D,2699,Yes,36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
596de39c9fd5ee0001b704c3,68b823b21cc76e5d87283bc6,68b862b4a5adf90f428a0eaf,SCE,True,True,1,0,4.0,55.0,4.0,55.0,Definitely more than one,no,,68b862b4a5adf90f428a0eaf,596de39c9fd5ee0001b704c3,AWAITING REVIEW,Not Applicable,2025-09-03T15:46:06.288000Z,2025-09-03T15:52:20.148000Z,,2025-09-03T15:52:20.506078Z,374.0,COHFI32D,2234,Yes,57,Female,DATA_EXPIRED,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
676191c90a2f4ed117de625d,68b823b21cc76e5d87283bc6,68b86310e4292c3bd345fd61,SCE,True,True,1,0,2.0,45.0,4.0,18.0,"At least one, but possibly more",no,no comments to share,68b86310e4292c3bd345fd61,676191c90a2f4ed117de625d,AWAITING REVIEW,Not Applicable,2025-09-03T15:47:38.156000Z,2025-09-03T15:53:41.259000Z,,2025-09-03T15:53:41.684257Z,364.0,COHFI32D,2495,Yes,42,Male,Mixed,United States,United States,United States,English,No,Full-Time
5b15307351caaf0001228d9b,68b823b21cc76e5d87283bc6,68b862ae3c3de1d954d1c57c,SCE,True,True,1,0,2.0,13.0,2.0,32.0,Exactly one,no,,68b862ae3c3de1d954d1c57c,5b15307351caaf0001228d9b,AWAITING REVIEW,Not Applicable,2025-09-03T15:49:18.567000Z,2025-09-03T15:54:21.543000Z,,2025-09-03T15:54:21.984972Z,303.0,COHFI32D,6179,Yes,35,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
62c83041b362f6fad2f05822,68b823b21cc76e5d87283bc6,68b86383f84d4f6f2fd00262,SCE,True,True,1,0,2.0,31.0,4.0,78.0,Definitely more than one,no,,68b86383f84d4f6f2fd00262,62c83041b362f6fad2f05822,AWAITING REVIEW,Not Applicable,2025-09-03T15:49:27.843000Z,2025-09-03T15:52:50.543000Z,,2025-09-03T15:52:50.921650Z,203.0,COHFI32D,1759,Yes,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65564696e10cb0b91334d052,68b823b21cc76e5d87283bc6,68b8628f1d285000eaeb0270,SCE,True,True,1,0,2.0,41.0,4.0,52.0,"At least one, but possibly more",no,,68b8628f1d285000eaeb0270,65564696e10cb0b91334d052,AWAITING REVIEW,Not Applicable,2025-09-03T15:47:44.382000Z,2025-09-03T15:52:43.821000Z,,2025-09-03T15:52:44.187526Z,300.0,COHFI32D,393,Yes,49,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
64837ba51422d817b62cc5cc,68b823b21cc76e5d87283bc6,68b863986d709ffa49d67490,LCE,True,True,1,0,4.0,80.0,2.0,48.0,Exactly one,yes,assumptions?,68b863986d709ffa49d67490,64837ba51422d817b62cc5cc,AWAITING REVIEW,Not Applicable,2025-09-03T15:49:49.674000Z,2025-09-03T15:53:15.286000Z,,2025-09-03T15:53:16.141111Z,206.0,COHFI32D,2137,Yes,67,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
5bc0af535ea1020001f9352d,68b823b21cc76e5d87283bc6,68b862e226ce6ae1887b315f,LCE,True,True,1,0,2.0,82.0,2.0,73.0,Exactly one,no,,68b862e226ce6ae1887b315f,5bc0af535ea1020001f9352d,AWAITING REVIEW,Not Applicable,2025-09-03T15:49:25.151000Z,2025-09-03T15:52:56.371000Z,,2025-09-03T15:52:56.778833Z,212.0,COHFI32D,2598,Yes,55,Female,White,United States,United States,United States,English,No,Full-Time
59e7232f24d7bf00012f112e,68b823b21cc76e5d87283bc6,68b8631cac890a5e9feb43f1,SCE,True,True,1,0,2.0,39.0,2.0,38.0,"At least one, but possibly more",no,,68b8631cac890a5e9feb43f1,59e7232f24d7bf00012f112e,AWAITING REVIEW,Not Applicable,2025-09-03T15:48:59.794000Z,2025-09-03T15:53:02.309000Z,,2025-09-03T15:53:02.697726Z,243.0,COHFI32D,4697,Yes,36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
63babb3f30c7eea8b8114f14,68b823b21cc76e5d87283bc6,68b863bccedd38d8b2a1e0d8,SCE,True,True,1,0,4.0,28.0,4.0,27.0,"At least one, but possibly more",no,,68b863bccedd38d8b2a1e0d8,63babb3f30c7eea8b8114f14,AWAITING REVIEW,Not Applicable,2025-09-03T15:50:24.277000Z,2025-09-03T15:53:45.381000Z,,2025-09-03T15:53:45.776903Z,202.0,COHFI32D,2014,Yes,58,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
5e6af189bdaa1a0b355f63ae,68b823b21cc76e5d87283bc6,68b8639e9b129eb16e55ffcd,LCE,True,True,1,0,4.0,67.0,4.0,64.0,"At least one, but possibly more",yes,,68b8639e9b129eb16e55ffcd,5e6af189bdaa1a0b355f63ae,AWAITING REVIEW,Not Applicable,2025-09-03T15:49:53.775000Z,2025-09-03T15:53:15.033000Z,,2025-09-03T15:53:15.484938Z,202.0,COHFI32D,4050,Yes,46,Female,White,United Kingdom,United States,United Kingdom,English,No,Full-Time
587e30b5cbacd2000114b08e,68b823b21cc76e5d87283bc6,68b863d7c7e335940f1c7c55,SCE,True,True,1,0,4.0,18.0,4.0,23.0,"At least one, but possibly more",no,,68b863d7c7e335940f1c7c55,587e30b5cbacd2000114b08e,AWAITING REVIEW,Not Applicable,2025-09-03T15:50:49.180000Z,2025-09-03T15:53:10.250000Z,,2025-09-03T15:53:10.644681Z,142.0,COHFI32D,3169,Yes,61,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66293995c3278d1cad933ef0,68b823b21cc76e5d87283bc6,68b864053e6ddb402fba0a4d,LCE,True,True,1,0,2.0,28.0,2.0,40.0,Exactly one,yes,,68b864053e6ddb402fba0a4d,66293995c3278d1cad933ef0,AWAITING REVIEW,Not Applicable,2025-09-03T15:51:38.860000Z,2025-09-03T15:53:38.990000Z,,2025-09-03T15:53:39.392574Z,121.0,COHFI32D,866,Yes,40,Female,White,United States,United States,United States,English,No,Full-Time
6712b53345c966536d238e89,68b823b21cc76e5d87283bc6,68b8641227fda331f41b401e,SCE,True,True,1,0,2.0,0.0,2.0,0.0,"At least one, but possibly more",no,Have a great day!,68b8641227fda331f41b401e,6712b53345c966536d238e89,AWAITING REVIEW,Not Applicable,2025-09-03T15:51:58.891000Z,2025-09-03T15:54:29.269000Z,,2025-09-03T15:54:29.692292Z,151.0,COHFI32D,3535,Yes,37,Male,White,United States,United States,United States,English,No,Full-Time
5e07d174da6bad1342bafab2,68b823b21cc76e5d87283bc6,68b8641c6ddeef31638202fb,LCE,True,True,1,0,2.0,67.0,2.0,55.0,Exactly one,yes,,68b8641c6ddeef31638202fb,5e07d174da6bad1342bafab2,AWAITING REVIEW,Not Applicable,2025-09-03T15:52:00.022000Z,2025-09-03T15:55:13.563000Z,,2025-09-03T15:55:13.934818Z,194.0,COHFI32D,9255,Yes,41,Male,White,United States,United States,United States,English,No,Part-Time
67744dd5d793cc3d79ba38fc,68b823b21cc76e5d87283bc6,68b8640db87cb0f352f4d3f7,SCE,True,True,1,0,2.0,9.0,2.0,6.0,"At least one, but possibly more",no,,68b8640db87cb0f352f4d3f7,67744dd5d793cc3d79ba38fc,AWAITING REVIEW,Not Applicable,2025-09-03T15:51:53.375000Z,2025-09-03T15:55:42.806000Z,,2025-09-03T15:55:43.213828Z,230.0,COHFI32D,915,Yes,51,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
606b3da5eb533db26ffbfa36,68b823b21cc76e5d87283bc6,68b862feda06be67049e1d0b,LCE,True,True,1,0,2.0,99.0,2.0,99.0,"At least one, but possibly more",yes,,68b862feda06be67049e1d0b,606b3da5eb533db26ffbfa36,AWAITING REVIEW,Not Applicable,2025-09-03T15:47:19.623000Z,2025-09-03T15:56:19.130000Z,,2025-09-03T15:56:19.538750Z,540.0,COHFI32D,3349,Yes,27,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
5ba288c63fd80800016308c4,68b823b21cc76e5d87283bc6,68b8646c10cdc9c174e0efe5,SCE,True,True,1,0,4.0,66.0,4.0,56.0,"At least one, but possibly more",no,,68b8646c10cdc9c174e0efe5,5ba288c63fd80800016308c4,AWAITING REVIEW,Not Applicable,2025-09-03T15:53:21.470000Z,2025-09-03T15:55:47.920000Z,,2025-09-03T15:55:48.447993Z,147.0,COHFI32D,8630,Yes,32,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
608bfa04767191aa4d57bfd8,68b823b21cc76e5d87283bc6,68b8648825226ef8cf9cfafd,LCE,True,True,1,0,2.0,87.0,2.0,65.0,Exactly one,yes,,68b8648825226ef8cf9cfafd,608bfa04767191aa4d57bfd8,AWAITING REVIEW,Not Applicable,2025-09-03T15:53:47.412000Z,2025-09-03T15:56:17.798000Z,,2025-09-03T15:56:18.248745Z,151.0,COHFI32D,12935,Yes,42,Female,White,United States,United States,United States,English,No,Full-Time
63f77dc98bfabd95812edc2c,68b823b21cc76e5d87283bc6,68b8648570f85a1a4ab3fefc,SCE,True,True,1,0,4.0,44.0,4.0,44.0,"At least one, but possibly more",no,,68b8648570f85a1a4ab3fefc,63f77dc98bfabd95812edc2c,AWAITING REVIEW,Not Applicable,2025-09-03T15:53:49.248000Z,2025-09-03T15:56:48.308000Z,,2025-09-03T15:56:48.737989Z,180.0,COHFI32D,2302,Yes,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6548f960db60a00d76e92695,68b823b21cc76e5d87283bc6,68b864ba4b74c8a87a7fdd85,SCE,True,True,1,0,2.0,0.0,2.0,0.0,Exactly zero,no,,68b864ba4b74c8a87a7fdd85,6548f960db60a00d76e92695,AWAITING REVIEW,Not Applicable,2025-09-03T15:54:38.898000Z,2025-09-03T15:57:14.135000Z,,2025-09-03T15:57:14.567750Z,156.0,COHFI32D,7109,Yes,53,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
60fc12dc938ec5fd9284a25c,68b823b21cc76e5d87283bc6,68b864e8309ed94931fe8023,LCE,True,True,1,0,2.0,57.0,2.0,57.0,"At least one, but possibly more",yes,,68b864e8309ed94931fe8023,60fc12dc938ec5fd9284a25c,AWAITING REVIEW,Not Applicable,2025-09-03T15:55:23.559000Z,2025-09-03T15:58:47.937000Z,,2025-09-03T15:58:48.415380Z,205.0,COHFI32D,2334,Yes,53,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
60e5bebceb89fc96b4414bcb,68b823b21cc76e5d87283bc6,68b86426bd00d02734b2d415,SCE,True,True,1,0,4.0,36.0,4.0,35.0,Definitely more than one,no,"Interesting study, but I have no idea what you were trying to test for here, not that that is unusual for me. ",68b86426bd00d02734b2d415,60e5bebceb89fc96b4414bcb,AWAITING REVIEW,Not Applicable,2025-09-03T15:55:41.584000Z,2025-09-03T15:58:41.790000Z,,2025-09-03T15:58:42.273829Z,181.0,COHFI32D,5331,Yes,44,Male,White,United States,United States,United States,English,No,Part-Time
66143ba33578fb4a58260883,68b823b21cc76e5d87283bc6,68b86503ef676601bad0bb22,LCE,True,True,1,0,2.0,58.0,4.0,72.0,"At least one, but possibly more",no,,68b86503ef676601bad0bb22,66143ba33578fb4a58260883,AWAITING REVIEW,Not Applicable,2025-09-03T15:55:50.108000Z,2025-09-03T15:59:14.972000Z,,2025-09-03T15:59:15.362155Z,205.0,COHFI32D,530,Yes,31,Female,Black,South Africa,United Kingdom,South Africa,English,No,Full-Time
6704539fe462b87182866f14,68b823b21cc76e5d87283bc6,68b86515297aef7086a8b1ca,SCE,True,True,1,0,4.0,56.0,4.0,56.0,Definitely more than one,no,"Wow, I've taken quite a few studies over the years and this has been really interesting. I have no idea what the difference would be between red and wooden discs, as I could not hear any sounds",68b86515297aef7086a8b1ca,6704539fe462b87182866f14,AWAITING REVIEW,Not Applicable,2025-09-03T15:56:09.718000Z,2025-09-03T16:00:37.501000Z,,2025-09-03T16:00:38.249851Z,268.0,COHFI32D,2751,Yes,43,Male,White,Spain,United Kingdom,United Kingdom,English,Yes,Full-Time
654650713282e9e8d26d0b86,68b823b21cc76e5d87283bc6,68b86576bce89b5ae8184f0e,LCE,True,True,1,0,4.0,50.0,2.0,50.0,Exactly one,yes,,68b86576bce89b5ae8184f0e,654650713282e9e8d26d0b86,AWAITING REVIEW,Not Applicable,2025-09-03T15:57:45.650000Z,2025-09-03T15:59:43.222000Z,,2025-09-03T15:59:43.729423Z,118.0,COHFI32D,5060,Yes,44,Male,White,United States,United States,United States,English,No,Full-Time
66c2c77d5b9a0a6d850046bb,68b823b21cc76e5d87283bc6,68b86578d8c471c8d69221e2,LCE,True,True,1,0,2.0,1.0,2.0,0.0,Definitely more than one,yes,,68b86578d8c471c8d69221e2,66c2c77d5b9a0a6d850046bb,AWAITING REVIEW,Not Applicable,2025-09-03T15:57:47.999000Z,2025-09-03T16:02:07.413000Z,,2025-09-03T16:02:07.844351Z,260.0,COHFI32D,1999,Yes,45,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
664212577c09653c94741aab,68b823b21cc76e5d87283bc6,68b8657926ce6ae1887b31ab,SCE,True,True,1,0,2.0,13.0,2.0,10.0,"At least one, but possibly more",no,,68b8657926ce6ae1887b31ab,664212577c09653c94741aab,AWAITING REVIEW,Not Applicable,2025-09-03T15:57:48.642000Z,2025-09-03T16:01:40.658000Z,,2025-09-03T16:01:41.060544Z,233.0,COHFI32D,1287,Yes,53,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
647dde92d730823a9e5c7f0f,68b823b21cc76e5d87283bc6,68b86584b844f8f5e9543600,SCE,True,True,1,0,2.0,43.0,2.0,38.0,"At least one, but possibly more",no,"gosh, what is this called? probability theory? Is there a debrief? thank you! Have a great day!",68b86584b844f8f5e9543600,647dde92d730823a9e5c7f0f,AWAITING REVIEW,Not Applicable,2025-09-03T15:58:06.591000Z,2025-09-03T16:01:22.733000Z,,2025-09-03T16:01:23.150890Z,197.0,COHFI32D,5764,Yes,60,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
5bf0b1ecaf38d100016bd609,68b823b21cc76e5d87283bc6,68b865ba7a2074d113df0c82,SCE,True,True,1,0,2.0,25.0,2.0,13.0,Exactly one,no,,68b865ba7a2074d113df0c82,5bf0b1ecaf38d100016bd609,AWAITING REVIEW,Not Applicable,2025-09-03T15:58:55.308000Z,2025-09-03T16:01:49.458000Z,,2025-09-03T16:01:49.819605Z,175.0,COHFI32D,6488,Yes,40,Male,White,United States,United States,Lebanon,English,No,Part-Time
57d5ab3a722df500017f3622,68b823b21cc76e5d87283bc6,68b865d0cb6ec7fa8ee3fd48,SCE,True,True,1,0,4.0,66.0,4.0,84.0,Exactly one,no,nothing to add,68b865d0cb6ec7fa8ee3fd48,57d5ab3a722df500017f3622,AWAITING REVIEW,Not Applicable,2025-09-03T15:59:17.052000Z,2025-09-03T16:01:42.842000Z,,2025-09-03T16:01:43.294196Z,146.0,COHFI32D,8205,Yes,44,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
5dda9b9a9d9e30a06d320ffb,68b823b21cc76e5d87283bc6,68b8657dba0d99843c7f3538,LCE,True,True,1,0,2.0,50.0,2.0,50.0,Exactly one,yes,"A noticeable delay between the panelist clicking something and the study implementing the command was noticeable, detracting from the overall objective.",68b8657dba0d99843c7f3538,5dda9b9a9d9e30a06d320ffb,AWAITING REVIEW,Not Applicable,2025-09-03T15:57:54.505000Z,2025-09-03T16:04:32.549000Z,,2025-09-03T16:04:33.031265Z,399.0,COHFI32D,4718,Yes,43,Male,White,United States,United States,United States,English,No,Full-Time
6733ea502e342b09d17e844e,68b823b21cc76e5d87283bc6,68b863cf12ad0cd95f758db8,LCE,True,True,1,0,2.0,70.0,2.0,38.0,"At least one, but possibly more",yes,None. Thanks.,68b863cf12ad0cd95f758db8,6733ea502e342b09d17e844e,AWAITING REVIEW,Not Applicable,2025-09-03T16:00:07.030000Z,2025-09-03T16:03:01.762000Z,,2025-09-03T16:03:02.136965Z,175.0,COHFI32D,1934,Yes,33,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
676f0ec8ea4254c4597b62ba,68b823b21cc76e5d87283bc6,68b8669f6204443f2cfaa6b7,SCE,True,True,1,0,2.0,54.0,2.0,59.0,"At least one, but possibly more",no,,68b8669f6204443f2cfaa6b7,676f0ec8ea4254c4597b62ba,AWAITING REVIEW,Not Applicable,2025-09-03T16:02:39.155000Z,2025-09-03T17:03:55.702000Z,,2025-09-03T17:03:56.267189Z,3677.0,COHFI32D,325,Yes,33,Male,Black,Nigeria,United Kingdom,Nigeria,English,No,Part-Time
58f3d7699fbdde00011e99f7,68b823b21cc76e5d87283bc6,68b866976e0dda294559beae,SCE,True,True,1,0,2.0,14.0,2.0,10.0,Exactly one,no,,68b866976e0dda294559beae,58f3d7699fbdde00011e99f7,AWAITING REVIEW,Not Applicable,2025-09-03T16:02:36.790000Z,2025-09-03T16:07:28.994000Z,,2025-09-03T16:07:29.494606Z,293.0,COHFI32D,2447,Yes,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
56d39b96da2aaa000dab6178,68b823b21cc76e5d87283bc6,68b866bd101209871a4be871,LCE,True,True,1,0,2.0,12.0,2.0,8.0,Exactly one,yes,,68b866bd101209871a4be871,56d39b96da2aaa000dab6178,AWAITING REVIEW,Not Applicable,2025-09-03T16:04:56.557000Z,2025-09-03T16:07:38.957000Z,,2025-09-03T16:07:39.355259Z,163.0,COHFI32D,7514,Yes,38,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64010f32f8dee9772983c7cd,68b823b21cc76e5d87283bc6,68b86731018cda4c37919639,LCE,True,True,1,0,4.0,0.0,4.0,0.0,Exactly one,yes,,68b86731018cda4c37919639,64010f32f8dee9772983c7cd,AWAITING REVIEW,Not Applicable,2025-09-03T16:05:09.526000Z,2025-09-03T16:07:33.662000Z,,2025-09-03T16:07:34.073981Z,145.0,COHFI32D,3528,Yes,29,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
56b10faa6399f90011da710d,68b823b21cc76e5d87283bc6,68b8675903037ebb5380ef4b,LCE,True,True,1,1,2.0,82.0,2.0,95.0,Exactly one,yes,thanks,68b8675903037ebb5380ef4b,56b10faa6399f90011da710d,AWAITING REVIEW,Not Applicable,2025-09-03T16:05:49.912000Z,2025-09-03T16:08:50.830000Z,,2025-09-03T16:08:51.224804Z,181.0,COHFI32D,2656,Yes,36,Female,Black,Nigeria,United Kingdom,Nigeria,English,No,Full-Time
67cdc3c7ea7918dcd6f2ab2d,68b823b21cc76e5d87283bc6,68b867b6b97a593d44e25d6d,SCE,True,True,1,0,2.0,84.0,4.0,12.0,Exactly one,yes,It was quite confusing but was worth the time.,68b867b6b97a593d44e25d6d,67cdc3c7ea7918dcd6f2ab2d,AWAITING REVIEW,Not Applicable,2025-09-03T16:07:28.656000Z,2025-09-03T16:12:20.599000Z,,2025-09-03T16:12:20.998201Z,292.0,COHFI32D,3900,Yes,61,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
5a57a9bbac5624000153bc85,68b823b21cc76e5d87283bc6,68b867c4b21dd1c1e8af2b1a,SCE,True,True,1,0,2.0,72.0,4.0,25.0,"At least one, but possibly more",yes,,68b867c4b21dd1c1e8af2b1a,5a57a9bbac5624000153bc85,AWAITING REVIEW,Not Applicable,2025-09-03T16:08:51.652000Z,2025-09-03T16:11:43.846000Z,,2025-09-03T16:11:44.251706Z,173.0,COHFI32D,2791,Yes,35,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
62682277645054f5802459b8,68b823b21cc76e5d87283bc6,68b8685aaee1dbd069491e48,LCE,True,True,1,0,4.0,51.0,4.0,66.0,"At least one, but possibly more",no,,68b8685aaee1dbd069491e48,62682277645054f5802459b8,AWAITING REVIEW,Not Applicable,2025-09-03T16:10:09.655000Z,2025-09-03T16:12:37.035000Z,,2025-09-03T16:12:37.465170Z,148.0,COHFI32D,3148,Yes,59,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
5b97f2375612b30001acc4c9,68b823b21cc76e5d87283bc6,68b8684de6535cc5aad929a0,SCE,True,True,1,0,2.0,59.0,4.0,14.0,"At least one, but possibly more",no,,68b8684de6535cc5aad929a0,5b97f2375612b30001acc4c9,AWAITING REVIEW,Not Applicable,2025-09-03T16:09:54.869000Z,2025-09-03T16:14:43.302000Z,,2025-09-03T16:14:43.750878Z,289.0,COHFI32D,4412,Yes,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
667a2a09c4912ebdc9078387,68b823b21cc76e5d87283bc6,68b8853c7d07af379e6f94ad,LCE,True,True,1,0,2.0,60.0,2.0,44.0,"At least one, but possibly more",no,All was well,68b8853c7d07af379e6f94ad,667a2a09c4912ebdc9078387,AWAITING REVIEW,Not Applicable,2025-09-03T18:13:19.675000Z,2025-09-03T18:16:17.336000Z,,2025-09-03T18:16:17.705313Z,178.0,COHFI32D,4276,Yes,27,Male,White,United States,United States,United States,English,No,Full-Time
67a8bfb2f846cd3ea9bcd898,68b823b21cc76e5d87283bc6,68b8853bea807eebb4332647,SCE,True,True,1,0,2.0,99.0,2.0,99.0,"At least one, but possibly more",yes,,68b8853bea807eebb4332647,67a8bfb2f846cd3ea9bcd898,AWAITING REVIEW,Not Applicable,2025-09-03T18:13:21.148000Z,2025-09-03T18:16:57.139000Z,,2025-09-03T18:16:57.507149Z,216.0,COHFI32D,1915,Yes,29,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
5d22526f851927001e3a515a,68b823b21cc76e5d87283bc6,68b8854826a7ce92de1183ca,LCE,True,True,1,1,2.0,51.0,4.0,52.0,Exactly one,yes,,68b8854826a7ce92de1183ca,5d22526f851927001e3a515a,AWAITING REVIEW,Not Applicable,2025-09-03T18:13:32.451000Z,2025-09-03T18:17:25.912000Z,,2025-09-03T18:17:26.300998Z,234.0,COHFI32D,2223,Yes,75,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
67665f7b0329bd3e30515ad2,68b823b21cc76e5d87283bc6,68b885838d022fc532c88bd4,SCE,True,True,1,0,2.0,0.0,2.0,0.0,"At least one, but possibly more",no,,68b885838d022fc532c88bd4,67665f7b0329bd3e30515ad2,AWAITING REVIEW,Not Applicable,2025-09-03T18:14:33.550000Z,2025-09-03T18:17:54.799000Z,,2025-09-03T18:17:55.269616Z,202.0,COHFI32D,1542,Yes,35,Male,Black,Nigeria,United Kingdom,Nigeria,English,No,Part-Time
6478c2e1fdc31dee92f51fcb,68b823b21cc76e5d87283bc6,68b8858b48c933d1323ac34f,LCE,True,True,1,0,4.0,0.0,4.0,0.0,"At least one, but possibly more",no,My only thought was that this was a very interesting test.. I don't believe I've ever participated in a study like this one.,68b8858b48c933d1323ac34f,6478c2e1fdc31dee92f51fcb,AWAITING REVIEW,Not Applicable,2025-09-03T18:14:37.758000Z,2025-09-03T18:17:37.978000Z,,2025-09-03T18:17:38.380253Z,181.0,COHFI32D,993,Yes,35,Female,White,United States,United States,United States,English,No,Other
5f3ebd568c429614c0f595e8,68b823b21cc76e5d87283bc6,68b885b487dd7b225c0dd998,LCE,True,True,1,0,2.0,74.0,2.0,43.0,Exactly one,yes,,68b885b487dd7b225c0dd998,5f3ebd568c429614c0f595e8,AWAITING REVIEW,Not Applicable,2025-09-03T18:15:22.605000Z,2025-09-03T18:21:11.886000Z,,2025-09-03T18:21:12.256351Z,350.0,COHFI32D,7715,Yes,44,Male,White,United States,United States,United States,English,No,Full-Time
