subject_id,study_id,session_id,condition,success,audio_check_passed,audio_checks,comprehension_failures,cork_guess,cork_confidence,guess,confidence,collision_check,heard_sound,response,value,timeout,failed_images,failed_audio,failed_video,worker_comments,source_file,Submission id_x,Participant id_x,Status_x,Custom study tncs accepted at_x,Started at_x,Completed at_x,Reviewed at_x,Archived at_x,Time taken_x,Completion code_x,Total approvals_x,Vision_x,Age_x,Sex_x,Ethnicity simplified_x,Country of birth_x,Country of residence_x,Nationality_x,Language_x,Student status_x,Employment status_x,Submission id_y,Participant id_y,Status_y,Custom study tncs accepted at_y,Started at_y,Completed at_y,Reviewed at_y,Archived at_y,Time taken_y,Completion code_y,Total approvals_y,Vision_y,Age_y,Sex_y,Ethnicity simplified_y,Country of birth_y,Country of residence_y,Nationality_y,Language_y,Student status_y,Employment status_y
6726c70622b97e6722fa53d8,68b823b21cc76e5d87283bc6,68b82bf32d075c64d76eacf1,SCE,True,True,1,0,2.0,99.0,2.0,99.0,"At least one, but possibly more",no,"{""Q0"":""summer""}",,False,[],[],[],thank you,/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6232/comp-result_9956/data.txt,68b82bf32d075c64d76eacf1,6726c70622b97e6722fa53d8,AWAITING REVIEW,Not Applicable,2025-09-03T11:52:28.438000Z,2025-09-03T11:55:11.025000Z,,2025-09-03T11:55:11.460417Z,163.0,NOCODE,4196,Yes,66,Female,White,United States,United States,United States,English,No,Part-Time,68b82bf32d075c64d76eacf1,6726c70622b97e6722fa53d8,AWAITING REVIEW,Not Applicable,2025-09-03T11:52:28.438000Z,2025-09-03T11:55:11.025000Z,,2025-09-03T11:55:11.460417Z,163.0,NOCODE,4196,Yes,66,Female,White,United States,United States,United States,English,No,Part-Time
5ebe14249a676b1650b48531,68b823b21cc76e5d87283bc6,68b82c77264a7bb72cd6c1a1,LCE,True,True,1,0,2.0,63.0,2.0,75.0,"At least one, but possibly more",yes,"{""Q0"":""summer""}",,False,[],[],[],,/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6233/comp-result_9957/data.txt,68b82c77264a7bb72cd6c1a1,5ebe14249a676b1650b48531,AWAITING REVIEW,Not Applicable,2025-09-03T11:54:35.636000Z,2025-09-03T11:57:24.117000Z,,2025-09-03T11:57:24.522358Z,169.0,NOCODE,2582,Yes,30,Female,Black,United States,United States,United States,English,No,Full-Time,68b82c77264a7bb72cd6c1a1,5ebe14249a676b1650b48531,AWAITING REVIEW,Not Applicable,2025-09-03T11:54:35.636000Z,2025-09-03T11:57:24.117000Z,,2025-09-03T11:57:24.522358Z,169.0,NOCODE,2582,Yes,30,Female,Black,United States,United States,United States,English,No,Full-Time
596e51b8b174180001756e7a,68b823b21cc76e5d87283bc6,68b82ce36b3a746798f3e189,LCE,True,True,1,0,4.0,52.0,4.0,54.0,"At least one, but possibly more",no,"{""Q0"":""summer""}",,False,[],[],[],,/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6234/comp-result_9958/data.txt,68b82ce36b3a746798f3e189,596e51b8b174180001756e7a,AWAITING REVIEW,Not Applicable,2025-09-03T11:56:23.134000Z,2025-09-03T12:04:48.368000Z,,2025-09-03T12:04:48.731790Z,506.0,NOCODE,1908,Yes,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time,68b82ce36b3a746798f3e189,596e51b8b174180001756e7a,AWAITING REVIEW,Not Applicable,2025-09-03T11:56:23.134000Z,2025-09-03T12:04:48.368000Z,,2025-09-03T12:04:48.731790Z,506.0,NOCODE,1908,Yes,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time
6605dd7f17f55ea94c4b4178,68b823b21cc76e5d87283bc6,68b82d0ce52ff8e9cadfa95d,LCE,True,True,1,0,2.0,71.0,2.0,76.0,Exactly one,yes,"{""Q0"":""SUMMER""}",,False,[],[],[],,/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6235/comp-result_9959/data.txt,68b82d0ce52ff8e9cadfa95d,6605dd7f17f55ea94c4b4178,AWAITING REVIEW,Not Applicable,2025-09-03T11:57:03.649000Z,2025-09-03T11:59:27.976000Z,,2025-09-03T11:59:28.408216Z,145.0,NOCODE,214,Yes,29,Female,White,Germany,United Kingdom,United Kingdom,English,No,Full-Time,68b82d0ce52ff8e9cadfa95d,6605dd7f17f55ea94c4b4178,AWAITING REVIEW,Not Applicable,2025-09-03T11:57:03.649000Z,2025-09-03T11:59:27.976000Z,,2025-09-03T11:59:28.408216Z,145.0,NOCODE,214,Yes,29,Female,White,Germany,United Kingdom,United Kingdom,English,No,Full-Time
66abb02dca4e0b7e7bdde362,68b823b21cc76e5d87283bc6,68b82fd9ff18f1ebdb742676,LCE,True,True,1,0,4.0,56.0,2.0,41.0,Exactly one,yes,"{""Q0"":""summer""}",,False,[],[],[],"Reminded me of air hockey! I think it would have been useful to know what was coming in the second part of the experiment, so as to take more notice of the paths and collisions in the first part (uncovered)",/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6236/comp-result_9960/data.txt,68b82fd9ff18f1ebdb742676,66abb02dca4e0b7e7bdde362,AWAITING REVIEW,Not Applicable,2025-09-03T12:09:04.697000Z,2025-09-03T12:13:38.422000Z,,2025-09-03T12:13:38.955656Z,274.0,NOCODE,1057,Yes,58,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,68b82fd9ff18f1ebdb742676,66abb02dca4e0b7e7bdde362,AWAITING REVIEW,Not Applicable,2025-09-03T12:09:04.697000Z,2025-09-03T12:13:38.422000Z,,2025-09-03T12:13:38.955656Z,274.0,NOCODE,1057,Yes,58,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66588b6663c98bc553bd38a1,68b823b21cc76e5d87283bc6,68b83d14bd79ac1c5e673d66,LCE,True,True,1,0,2.0,8.0,2.0,5.0,"At least one, but possibly more",yes,"{""Q0"":""summer""}",,False,[],[],[],,/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6237/comp-result_9961/data.txt,68b83d14bd79ac1c5e673d66,66588b6663c98bc553bd38a1,AWAITING REVIEW,Not Applicable,2025-09-03T13:05:29.056000Z,2025-09-03T13:07:36.561000Z,,2025-09-03T13:07:36.921219Z,128.0,NOCODE,1092,Yes,25,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking),68b83d14bd79ac1c5e673d66,66588b6663c98bc553bd38a1,AWAITING REVIEW,Not Applicable,2025-09-03T13:05:29.056000Z,2025-09-03T13:07:36.561000Z,,2025-09-03T13:07:36.921219Z,128.0,NOCODE,1092,Yes,25,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
58cbd23d5d42920001414dd8,68b823b21cc76e5d87283bc6,68b83d15382d3e7e11b6b4a8,SCE,True,True,1,0,4.0,57.0,4.0,56.0,"At least one, but possibly more",no,"{""Q0"":""summer""}",,False,[],[],[],Have you ever had shoo fly pie? It makes Coke taste bitter.,/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6238/comp-result_9962/data.txt,68b83d15382d3e7e11b6b4a8,58cbd23d5d42920001414dd8,AWAITING REVIEW,Not Applicable,2025-09-03T13:05:30.814000Z,2025-09-03T13:08:03.337000Z,,2025-09-03T13:08:03.711144Z,153.0,NOCODE,10992,Yes,58,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,68b83d15382d3e7e11b6b4a8,58cbd23d5d42920001414dd8,AWAITING REVIEW,Not Applicable,2025-09-03T13:05:30.814000Z,2025-09-03T13:08:03.337000Z,,2025-09-03T13:08:03.711144Z,153.0,NOCODE,10992,Yes,58,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
602d1d984787306b190f0b43,68b823b21cc76e5d87283bc6,68b83d1b96ba9be9d79c8249,LCE,True,True,1,0,4.0,77.0,4.0,78.0,"At least one, but possibly more",yes,"{""Q0"":""summer""}",,False,[],[],[],,/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6240/comp-result_9964/data.txt,68b83d1b96ba9be9d79c8249,602d1d984787306b190f0b43,AWAITING REVIEW,Not Applicable,2025-09-03T13:05:35.669000Z,2025-09-03T13:07:35.819000Z,,2025-09-03T13:07:38.484126Z,121.0,NOCODE,1633,Yes,43,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking),68b83d1b96ba9be9d79c8249,602d1d984787306b190f0b43,AWAITING REVIEW,Not Applicable,2025-09-03T13:05:35.669000Z,2025-09-03T13:07:35.819000Z,,2025-09-03T13:07:38.484126Z,121.0,NOCODE,1633,Yes,43,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
62e3f7b224ec70641fd86b7b,68b823b21cc76e5d87283bc6,68b83d1bd20b24443ca15c72,LCE,True,True,1,0,2.0,21.0,2.0,17.0,Exactly one,yes,"{""Q0"":""summer""}",,False,[],[],[],,/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6241/comp-result_9965/data.txt,68b83d1bd20b24443ca15c72,62e3f7b224ec70641fd86b7b,AWAITING REVIEW,Not Applicable,2025-09-03T13:05:34.730000Z,2025-09-03T13:09:05.731000Z,,2025-09-03T13:09:06.098192Z,212.0,NOCODE,2489,Yes,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking),68b83d1bd20b24443ca15c72,62e3f7b224ec70641fd86b7b,AWAITING REVIEW,Not Applicable,2025-09-03T13:05:34.730000Z,2025-09-03T13:09:05.731000Z,,2025-09-03T13:09:06.098192Z,212.0,NOCODE,2489,Yes,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
58954e2dc88c680001dd4b7e,68b823b21cc76e5d87283bc6,68b83d170e6b03a75657b30f,LCE,True,True,1,0,2.0,51.0,2.0,51.0,Exactly one,yes,"{""Q0"":""summer""}",,False,[],[],[],no thoughts weurd study ;},/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6242/comp-result_9966/data.txt,68b83d170e6b03a75657b30f,58954e2dc88c680001dd4b7e,AWAITING REVIEW,Not Applicable,2025-09-03T13:05:36.659000Z,2025-09-03T13:09:18.375000Z,,2025-09-03T13:09:18.749867Z,222.0,NOCODE,5155,Yes,60,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,68b83d170e6b03a75657b30f,58954e2dc88c680001dd4b7e,AWAITING REVIEW,Not Applicable,2025-09-03T13:05:36.659000Z,2025-09-03T13:09:18.375000Z,,2025-09-03T13:09:18.749867Z,222.0,NOCODE,5155,Yes,60,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
63ea5fe3c03c77c607e33990,68b823b21cc76e5d87283bc6,68b83d16be48bad322ab3097,SCE,True,True,1,0,2.0,61.0,2.0,60.0,Exactly one,no,"{""Q0"":""summer""}",,False,[],[],[],Fun survey,/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6243/comp-result_9967/data.txt,68b83d16be48bad322ab3097,63ea5fe3c03c77c607e33990,AWAITING REVIEW,Not Applicable,2025-09-03T13:05:36.613000Z,2025-09-03T13:09:20.428000Z,,2025-09-03T13:09:20.792698Z,224.0,NOCODE,4370,Yes,60,Male,White,United States,United States,United States,English,No,Full-Time,68b83d16be48bad322ab3097,63ea5fe3c03c77c607e33990,AWAITING REVIEW,Not Applicable,2025-09-03T13:05:36.613000Z,2025-09-03T13:09:20.428000Z,,2025-09-03T13:09:20.792698Z,224.0,NOCODE,4370,Yes,60,Male,White,United States,United States,United States,English,No,Full-Time
6773dea609f77d473900997a,68b823b21cc76e5d87283bc6,68b83d2108b667221d6e5438,SCE,True,True,1,0,2.0,96.0,2.0,72.0,Definitely more than one,no,"{""Q0"":""summer""}",,False,[],[],[],nothing,/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6244/comp-result_9968/data.txt,68b83d2108b667221d6e5438,6773dea609f77d473900997a,AWAITING REVIEW,Not Applicable,2025-09-03T13:05:39.956000Z,2025-09-03T13:15:10.436000Z,,2025-09-03T13:15:10.799397Z,571.0,NOCODE,1313,Yes,32,Female,Black,Nigeria,United Kingdom,Nigeria,English,DATA_EXPIRED,DATA_EXPIRED,68b83d2108b667221d6e5438,6773dea609f77d473900997a,AWAITING REVIEW,Not Applicable,2025-09-03T13:05:39.956000Z,2025-09-03T13:15:10.436000Z,,2025-09-03T13:15:10.799397Z,571.0,NOCODE,1313,Yes,32,Female,Black,Nigeria,United Kingdom,Nigeria,English,DATA_EXPIRED,DATA_EXPIRED
6786682cfe5424ad10237085,68b823b21cc76e5d87283bc6,68b83d1d20162963afee8ba2,SCE,True,True,1,0,4.0,32.0,4.0,35.0,"At least one, but possibly more",no,"{""Q0"":""summer""}",,False,[],[],[],"The movement of the discs seemed to me to be the same as the scenario with the box uncovered.  I vaguely remember that movement in that part of the box, so I assumed there were 4 discs.  The same with the red discs.",/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6245/comp-result_9969/data.txt,68b83d1d20162963afee8ba2,6786682cfe5424ad10237085,AWAITING REVIEW,Not Applicable,2025-09-03T13:05:38.139000Z,2025-09-03T13:11:36.446000Z,,2025-09-03T13:11:36.814239Z,359.0,NOCODE,1592,Yes,65,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",68b83d1d20162963afee8ba2,6786682cfe5424ad10237085,AWAITING REVIEW,Not Applicable,2025-09-03T13:05:38.139000Z,2025-09-03T13:11:36.446000Z,,2025-09-03T13:11:36.814239Z,359.0,NOCODE,1592,Yes,65,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63f79c4cffb2e2a2ed84f060,68b823b21cc76e5d87283bc6,68b83d2bbd28e67998b647e4,SCE,True,True,1,0,2.0,55.0,2.0,41.0,Exactly one,no,"{""Q0"":""summer""}",,False,[],[],[],,/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6246/comp-result_9970/data.txt,68b83d2bbd28e67998b647e4,63f79c4cffb2e2a2ed84f060,AWAITING REVIEW,Not Applicable,2025-09-03T13:05:52.961000Z,2025-09-03T13:18:24.284000Z,,2025-09-03T13:18:24.653744Z,752.0,NOCODE,1648,Yes,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time,68b83d2bbd28e67998b647e4,63f79c4cffb2e2a2ed84f060,AWAITING REVIEW,Not Applicable,2025-09-03T13:05:52.961000Z,2025-09-03T13:18:24.284000Z,,2025-09-03T13:18:24.653744Z,752.0,NOCODE,1648,Yes,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
631c8e97db06f601f81bd82f,68b823b21cc76e5d87283bc6,68b83d1a476dd335af85e857,LCE,True,True,1,0,4.0,65.0,2.0,73.0,Exactly one,no,"{""Q0"":""summer""}",,False,[],[],[],n/a that was fairly straight forward and easy to follow along,/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6247/comp-result_9971/data.txt,68b83d1a476dd335af85e857,631c8e97db06f601f81bd82f,AWAITING REVIEW,Not Applicable,2025-09-03T13:05:50.219000Z,2025-09-03T13:12:13.374000Z,,2025-09-03T13:12:13.740464Z,384.0,No code given: This study is finished. Thank you for your participation.,12271,Yes,28,Male,White,United States,United States,United States,English,No,DATA_EXPIRED,68b83d1a476dd335af85e857,631c8e97db06f601f81bd82f,AWAITING REVIEW,Not Applicable,2025-09-03T13:05:50.219000Z,2025-09-03T13:12:13.374000Z,,2025-09-03T13:12:13.740464Z,384.0,No code given: This study is finished. Thank you for your participation.,12271,Yes,28,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
63af557b3d4f219c3226b7d6,68b823b21cc76e5d87283bc6,68b83d131606ceb9160e6a74,SCE,True,True,1,0,4.0,58.0,4.0,55.0,"At least one, but possibly more",no,"{""Q0"":""Summer""}",,False,[],[],[],,/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6248/comp-result_9972/data.txt,68b83d131606ceb9160e6a74,63af557b3d4f219c3226b7d6,AWAITING REVIEW,Not Applicable,2025-09-03T13:06:00.346000Z,2025-09-03T13:08:24.640000Z,,2025-09-03T13:08:25.011348Z,145.0,NOCODE,4945,Yes,51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,68b83d131606ceb9160e6a74,63af557b3d4f219c3226b7d6,AWAITING REVIEW,Not Applicable,2025-09-03T13:06:00.346000Z,2025-09-03T13:08:24.640000Z,,2025-09-03T13:08:25.011348Z,145.0,NOCODE,4945,Yes,51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
672f246d1d67d71960402ef8,68b823b21cc76e5d87283bc6,68b83d158c945ec52dbf6576,SCE,True,True,1,0,2.0,44.0,2.0,41.0,Definitely more than one,no,"{""Q0"":""summer""}",,False,[],[],[],"It was an interesting study, I enjoyed taking part thank you :)",/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6249/comp-result_9973/data.txt,68b83d158c945ec52dbf6576,672f246d1d67d71960402ef8,AWAITING REVIEW,Not Applicable,2025-09-03T13:05:28.967000Z,2025-09-03T13:09:59.126000Z,,2025-09-03T13:09:59.493631Z,271.0,NOCODE,3076,Yes,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,68b83d158c945ec52dbf6576,672f246d1d67d71960402ef8,AWAITING REVIEW,Not Applicable,2025-09-03T13:05:28.967000Z,2025-09-03T13:09:59.126000Z,,2025-09-03T13:09:59.493631Z,271.0,NOCODE,3076,Yes,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
67ad12becac3e4abb99c57b0,68b823b21cc76e5d87283bc6,68b83d4226965e4b7e168357,SCE,True,True,1,0,2.0,73.0,2.0,58.0,"At least one, but possibly more",no,"{""Q0"":""summer""}",,False,[],[],[],"Interesting study, thank you!",/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6251/comp-result_9975/data.txt,68b83d4226965e4b7e168357,67ad12becac3e4abb99c57b0,AWAITING REVIEW,Not Applicable,2025-09-03T13:06:16.225000Z,2025-09-03T13:09:36.781000Z,,2025-09-03T13:09:37.159463Z,201.0,NOCODE,826,Yes,31,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,68b83d4226965e4b7e168357,67ad12becac3e4abb99c57b0,AWAITING REVIEW,Not Applicable,2025-09-03T13:06:16.225000Z,2025-09-03T13:09:36.781000Z,,2025-09-03T13:09:37.159463Z,201.0,NOCODE,826,Yes,31,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
67028034a721c2e74e26a8af,68b823b21cc76e5d87283bc6,68b83d63159b82e88d2aafdc,SCE,True,True,1,0,2.0,49.0,2.0,50.0,"At least one, but possibly more",no,"{""Q0"":""summer""}",,False,[],[],[],,/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6253/comp-result_9977/data.txt,68b83d63159b82e88d2aafdc,67028034a721c2e74e26a8af,AWAITING REVIEW,Not Applicable,2025-09-03T13:06:46.913000Z,2025-09-03T13:08:52.669000Z,,2025-09-03T13:08:53.074823Z,126.0,NOCODE,1042,Yes,37,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",68b83d63159b82e88d2aafdc,67028034a721c2e74e26a8af,AWAITING REVIEW,Not Applicable,2025-09-03T13:06:46.913000Z,2025-09-03T13:08:52.669000Z,,2025-09-03T13:08:53.074823Z,126.0,NOCODE,1042,Yes,37,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6762e3d80af1b3f2a2c3895a,68b823b21cc76e5d87283bc6,68b83d6e0d73f1b14b26e2f5,SCE,True,True,1,0,2.0,24.0,2.0,5.0,Exactly one,no,"{""Q0"":""Summer""}",,False,[],[],[],,/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6254/comp-result_9978/data.txt,68b83d6e0d73f1b14b26e2f5,6762e3d80af1b3f2a2c3895a,AWAITING REVIEW,Not Applicable,2025-09-03T13:06:59.382000Z,2025-09-03T13:10:27.073000Z,,2025-09-03T13:10:27.434433Z,208.0,NOCODE,511,Yes,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,68b83d6e0d73f1b14b26e2f5,6762e3d80af1b3f2a2c3895a,AWAITING REVIEW,Not Applicable,2025-09-03T13:06:59.382000Z,2025-09-03T13:10:27.073000Z,,2025-09-03T13:10:27.434433Z,208.0,NOCODE,511,Yes,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
668d6f9d885ecaee43b116ab,68b823b21cc76e5d87283bc6,68b83d23fd4bed9f37245da8,SCE,True,True,1,0,2.0,24.0,2.0,17.0,"At least one, but possibly more",no,"{""Q0"":""summer""}",,False,[],[],[],I didn't hear an collisions during the tests although I heard the sample audio at the beginning of the study perfectly.,/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6255/comp-result_9979/data.txt,68b83d23fd4bed9f37245da8,668d6f9d885ecaee43b116ab,AWAITING REVIEW,Not Applicable,2025-09-03T13:07:11.308000Z,2025-09-03T13:11:36.605000Z,,2025-09-03T13:11:36.959488Z,266.0,NOCODE,1018,Yes,45,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,68b83d23fd4bed9f37245da8,668d6f9d885ecaee43b116ab,AWAITING REVIEW,Not Applicable,2025-09-03T13:07:11.308000Z,2025-09-03T13:11:36.605000Z,,2025-09-03T13:11:36.959488Z,266.0,NOCODE,1018,Yes,45,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
5c49b156f5e26d0001479b44,68b823b21cc76e5d87283bc6,68b83d20021a3d1e9c5915d8,SCE,True,True,1,0,2.0,0.0,2.0,0.0,Exactly one,no,"{""Q0"":""summer""}",,False,[],[],[],,/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6256/comp-result_9980/data.txt,68b83d20021a3d1e9c5915d8,5c49b156f5e26d0001479b44,AWAITING REVIEW,Not Applicable,2025-09-03T13:07:18.080000Z,2025-09-03T13:10:22.724000Z,,2025-09-03T13:10:23.085646Z,185.0,NOCODE,3282,Yes,70,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,68b83d20021a3d1e9c5915d8,5c49b156f5e26d0001479b44,AWAITING REVIEW,Not Applicable,2025-09-03T13:07:18.080000Z,2025-09-03T13:10:22.724000Z,,2025-09-03T13:10:23.085646Z,185.0,NOCODE,3282,Yes,70,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
664df977e4e6d25d66bf64cb,68b823b21cc76e5d87283bc6,68b83d8edcf1503418092a2d,SCE,True,True,1,0,4.0,40.0,2.0,38.0,Exactly zero,yes,"{""Q0"":""summer""}",,False,[],[],[],,/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6257/comp-result_9981/data.txt,68b83d8edcf1503418092a2d,664df977e4e6d25d66bf64cb,AWAITING REVIEW,Not Applicable,2025-09-03T13:07:32.134000Z,2025-09-03T13:10:39.207000Z,,2025-09-03T13:10:39.577072Z,188.0,NOCODE,2319,Yes,36,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",68b83d8edcf1503418092a2d,664df977e4e6d25d66bf64cb,AWAITING REVIEW,Not Applicable,2025-09-03T13:07:32.134000Z,2025-09-03T13:10:39.207000Z,,2025-09-03T13:10:39.577072Z,188.0,NOCODE,2319,Yes,36,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66c7dfc0b974270d47eafde3,68b823b21cc76e5d87283bc6,68b83d910745c4cca8c2e3cb,LCE,True,True,1,0,4.0,79.0,4.0,82.0,"At least one, but possibly more",yes,"{""Q0"":""Summer""}",,False,[],[],[],No thoughts :),/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6259/comp-result_9983/data.txt,68b83d910745c4cca8c2e3cb,66c7dfc0b974270d47eafde3,AWAITING REVIEW,Not Applicable,2025-09-03T13:07:34.392000Z,2025-09-03T13:11:29.919000Z,,2025-09-03T13:11:30.295041Z,236.0,NOCODE,889,Yes,25,Male,White,United Kingdom,United States,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,68b83d910745c4cca8c2e3cb,66c7dfc0b974270d47eafde3,AWAITING REVIEW,Not Applicable,2025-09-03T13:07:34.392000Z,2025-09-03T13:11:29.919000Z,,2025-09-03T13:11:30.295041Z,236.0,NOCODE,889,Yes,25,Male,White,United Kingdom,United States,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
67387b300487eed5ec3fa8a1,68b823b21cc76e5d87283bc6,68b83d8d25876d57c82b2c83,LCE,True,True,1,0,4.0,42.0,4.0,34.0,"At least one, but possibly more",yes,"{""Q0"":""summer""}",,False,[],[],[],no,/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6260/comp-result_9984/data.txt,68b83d8d25876d57c82b2c83,67387b300487eed5ec3fa8a1,AWAITING REVIEW,Not Applicable,2025-09-03T13:07:32.849000Z,2025-09-03T13:10:02.912000Z,,2025-09-03T13:10:03.274683Z,151.0,NOCODE,622,Yes,49,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,68b83d8d25876d57c82b2c83,67387b300487eed5ec3fa8a1,AWAITING REVIEW,Not Applicable,2025-09-03T13:07:32.849000Z,2025-09-03T13:10:02.912000Z,,2025-09-03T13:10:03.274683Z,151.0,NOCODE,622,Yes,49,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66293ae63c9cc1e48e88d67c,68b823b21cc76e5d87283bc6,68b83d92849c846c6dc33066,SCE,True,True,1,0,2.0,71.0,2.0,73.0,"At least one, but possibly more",no,"{""Q0"":""summer""}",,False,[],[],[],,/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6261/comp-result_9985/data.txt,68b83d92849c846c6dc33066,66293ae63c9cc1e48e88d67c,AWAITING REVIEW,Not Applicable,2025-09-03T13:07:34.925000Z,2025-09-03T13:09:51.486000Z,,2025-09-03T13:09:51.840146Z,137.0,NOCODE,1779,Yes,50,Female,DATA_EXPIRED,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,68b83d92849c846c6dc33066,66293ae63c9cc1e48e88d67c,AWAITING REVIEW,Not Applicable,2025-09-03T13:07:34.925000Z,2025-09-03T13:09:51.486000Z,,2025-09-03T13:09:51.840146Z,137.0,NOCODE,1779,Yes,50,Female,DATA_EXPIRED,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
